"PVWatts: Hourly PV Performance Data"
"Requested Location:","little cayman, ky"
"Location:","SANCTI SPIRITUS, CUBA"
"Lat (deg N):","21.93"
"Long (deg W):","79.45"
"Elev (m):","65"
"DC System Size (kW):","4000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","19.7"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","20.0"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","18","8","82","110","20.7","0.3","202.168","26.16","691345.313","654612.625"
"1","18","9","73","262","21","0.5","339.966","32.064","1130498","1082458.625"
"1","18","10","384","186","23.3","1","583.373","40.787","1857072","1786717.375"
"1","18","11","197","266","25.7","1.6","461.425","38.898","1483179.5","1424869.875"
"1","18","12","341","198","28","2.1","543.572","41.854","1721002.625","1655169.375"
"1","18","13","582","189","28","1.7","767.315","48.703","2344271.75","2256434.25"
"1","18","14","629","146","28","1.4","776.098","50.677","2346303.5","2258388.75"
"1","18","15","207","134","28","1","348.991","40.417","1113117.125","1065556.5"
"1","18","16","559","74","28","0.8","631.171","47.585","1938676.625","1865534.625"
"1","18","17","171","34","28","0.7","190.386","35.869","619417.375","584379.938"
"1","18","18","0","0","27.4","0.5","0","27.4","0","0"
"1","18","19","0","0","26.8","0.4","0","26.8","0","0"
"1","18","20","0","0","26.2","0.3","0","26.2","0","0"
"1","18","21","0","0","25.5","0.2","0","25.5","0","0"
"1","18","22","0","0","24.9","0.2","0","24.9","0","0"
"1","18","23","0","0","24.3","0.1","0","24.3","0","0"
"1","19","0","0","0","23.1","0.1","0","23.1","0","0"
"1","19","1","0","0","21.9","0.1","0","21.9","0","0"
"1","19","2","0","0","20.6","0","0","20.6","0","0"
"1","19","3","0","0","19.4","0","0","19.4","0","0"
"1","19","4","0","0","20.1","0.5","0","20.1","0","0"
"1","19","5","0","0","20.8","1","0","20.8","0","0"
"1","19","6","0","0","21.5","1.5","0","21.5","0","0"
"1","19","7","6","48","22.2","2","64.134","22.824","222803.984","196322.719"
"1","19","8","142","150","22.9","2.5","315.563","29.425","1062422","1016242.938"
"1","19","9","71","134","23.6","3","203.052","27.756","689301.438","652617.5"
"1","19","10","306","232","25.3","2.7","543.981","37.522","1760515.5","1693385.625"
"1","19","11","395","259","27.1","2.3","664.044","43.739","2082286","2004101.125"
"1","19","12","745","183","28.8","2","907.077","52.343","2717813.25","2615201.75"
"1","19","13","708","168","28.5","2","862.215","51.64","2593211.75","2495660.75"
"1","19","14","382","280","28.1","2","669.167","46.431","2069298.375","1991576.75"
"1","19","15","693","120","27.8","2","820.167","49.29","2497969.75","2404197.25"
"1","19","16","316","105","26.2","2.3","445.197","38.288","1434632.5","1377799.625"
"1","19","17","172","30","24.6","2.7","182.568","28.779","614760.438","579831.25"
"1","19","18","0","0","23","3","0","23","0","0"
"1","19","19","0","0","22.2","2.3","0","22.2","0","0"
"1","19","20","0","0","21.5","1.7","0","21.5","0","0"
"1","19","21","0","0","20.7","1","0","20.7","0","0"
"1","19","22","0","0","20","1","0","20","0","0"
"1","19","23","0","0","19.3","0.5","0","19.3","0","0"
"1","20","0","0","0","18.6","0","0","18.6","0","0"
"1","20","1","0","0","18.5","0.3","0","18.5","0","0"
"1","20","2","0","0","18.3","0.7","0","18.3","0","0"
"1","20","3","0","0","18.2","1","0","18.2","0","0"
"1","20","4","0","0","18.2","1","0","18.2","0","0"
"1","20","5","0","0","18.2","1","0","18.2","0","0"
"1","20","6","0","0","18.2","1","0","18.2","0","0"
"1","20","7","67","37","20.4","1.7","98.693","21.993","343474.844","314532.219"
"1","20","8","246","107","22.6","2.3","364.118","30.616","1218594.375","1168088.875"
"1","20","9","269","77","24.8","3","358.496","32.737","1187845","1138207.75"
"1","20","10","224","252","26.2","3","490.367","37.176","1589868.5","1528243.375"
"1","20","11","586","223","27.7","3","803.067","46.037","2488214","2394824.25"
"1","20","12","547","194","29.1","3","736.251","46.626","2274154.25","2188957.5"
"1","20","13","854","150","28.9","3","973.536","51.512","2929986.25","2818453.5"
"1","20","14","770","131","28.6","3","892.039","49.955","2707224.5","2605048.25"
"1","20","15","733","65","28.4","3","786.7","47.258","2421783.25","2330977.75"
"1","20","16","569","70","26.7","2.3","636.839","43.343","1999811.875","1924544.625"
"1","20","17","223","30","25.1","1.7","212.595","31.578","706038.75","668954.313"
"1","20","18","0","0","23.4","1","0","23.4","0","0"
"1","20","19","0","0","22.5","1","0","22.5","0","0"
"1","20","20","0","0","21.6","1","0","21.6","0","0"
"1","20","21","0","0","20.6","1","0","20.6","0","0"
"1","20","22","0","0","19.7","1","0","19.7","0","0"
"1","20","23","0","0","18.8","1","0","18.8","0","0"
"1","21","0","0","0","17.9","1","0","17.9","0","0"
"1","21","1","0","0","17.9","0.8","0","17.9","0","0"
"1","21","2","0","0","17.8","0.7","0","17.8","0","0"
"1","21","3","0","0","17.8","0.5","0","17.8","0","0"
"1","21","4","0","0","17.8","0.3","0","17.8","0","0"
"1","21","5","0","0","17.7","0.2","0","17.7","0","0"
"1","21","6","0","0","17.7","0","0","17.7","0","0"
"1","21","7","98","36","19.5","0.3","130.495","23.735","450377.844","419151"
"1","21","8","413","91","21.2","0.7","514.921","36.824","1671431.375","1607206.125"
"1","21","9","504","151","23","1","669.687","43.695","2100381.75","2021549"
"1","21","10","635","179","25.2","0.7","818.834","52.18","2455781.5","2363658.25"
"1","21","11","418","260","27.3","0.3","687.457","53.553","2046700","1969781.125"
"1","21","12","491","277","29.5","0","769.334","58.885","2224117.25","2140779.5"
"1","21","13","488","223","28.6","0.3","712.982","55.288","2102609","2023696.25"
"1","21","14","431","297","27.8","0.7","734.656","52.431","2200604.25","2118132.5"
"1","21","15","267","150","26.9","1","424.337","41.354","1347027.875","1292808.75"
"1","21","16","170","119","25.8","0.8","294.931","35.628","963268.563","919728.5"
"1","21","17","12","36","24.8","0.7","50.295","26.092","171979.531","146497.813"
"1","21","18","0","0","23.7","0.5","0","23.7","0","0"
"1","21","19","0","0","22.7","0.3","0","22.7","0","0"
"1","21","20","0","0","21.6","0.2","0","21.6","0","0"
"1","21","21","0","0","20.9","0.7","0","20.9","0","0"
"1","21","22","0","0","20.3","1.2","0","20.3","0","0"
"1","21","23","0","0","19.6","1.6","0","19.6","0","0"
"1","22","0","0","0","18.9","2.1","0","18.9","0","0"
"1","22","1","0","0","19","2.1","0","19","0","0"
"1","22","2","0","0","19","2.1","0","19","0","0"
"1","22","3","0","0","19.1","2.1","0","19.1","0","0"
"1","22","4","0","0","19.3","1.7","0","19.3","0","0"
"1","22","5","0","0","19.4","1.4","0","19.4","0","0"
"1","22","6","0","0","19.6","1","0","19.6","0","0"
"1","22","7","116","45","20.6","1.5","161.456","23.579","557711.375","524093.156"
"1","22","8","278","125","21.6","2.1","418.615","31.428","1395540.25","1339881.75"
"1","22","9","371","161","22.6","2.6","557.172","35.856","1818194","1749147.25"
"1","22","10","647","131","23.6","2.4","778.616","42.873","2452234.5","2360249.25"
"1","22","11","547","161","24.6","2.3","706.953","42.957","2225615.75","2142222.5"
"1","22","12","477","249","25.6","2.1","726.981","44.716","2268156.25","2183183.5"
"1","22","13","682","122","25.9","2.2","785.398","46.216","2431071.5","2339907"
"1","22","14","446","212","26.3","2.3","672.321","43.801","2107590","2028498.375"
"1","22","15","597","149","26.6","2.3","755.777","45.789","2344807.75","2256950"
"1","22","16","626","45","24.9","2.4","650.241","41.603","2060136.75","1982741.125"
"1","22","17","262","39","23.3","2.5","252.723","29.909","846209.188","805676.813"
"1","22","18","0","0","21.6","2.6","0","21.6","0","0"
"1","22","19","0","0","21.3","2.2","0","21.3","0","0"
"1","22","20","0","0","20.9","1.9","0","20.9","0","0"
"1","22","21","0","0","20.7","1.5","0","20.7","0","0"
"1","22","22","0","0","20.6","1.2","0","20.6","0","0"
"1","22","23","0","0","20.4","0.8","0","20.4","0","0"
"1","23","0","0","0","20.2","0.5","0","20.2","0","0"
"1","23","1","0","0","19.9","0.5","0","19.9","0","0"
"1","23","2","0","0","19.5","0.5","0","19.5","0","0"
"1","23","3","0","0","19.1","0.5","0","19.1","0","0"
"1","23","4","0","0","18.7","0.5","0","18.7","0","0"
"1","23","5","0","0","18.4","0.5","0","18.4","0","0"
"1","23","6","0","0","18","0.5","0","18","0","0"
"1","23","7","137","32","19.7","0.8","164.75","24.399","566693.875","532871.125"
"1","23","8","330","90","21.3","1.2","439.433","33.302","1451530.375","1394185.75"
"1","23","9","617","129","23","1.5","762.206","44.048","2386203.5","2296767"
"1","23","10","409","288","24.3","2.4","704.542","42.33","2225475.25","2142087.25"
"1","23","11","373","200","25.7","3.2","581.499","39.28","1865389","1794752.875"
"1","23","12","115","395","27","4.1","514.969","37.846","1664318.5","1600322.25"
"1","23","13","203","334","26.3","3.8","542.002","37.881","1751221.125","1684397.375"
"1","23","14","154","304","25.7","3.4","466.782","36.12","1521521.875","1462032"
"1","23","15","50","217","25","3.1","260.683","30.834","872070.813","830884"
"1","23","16","130","150","24","2.6","304.648","30.727","1019324.25","974302.563"
"1","23","17","36","32","23","2","68.446","24.144","235967.828","209224.078"
"1","23","18","0","0","22","1.5","0","22","0","0"
"1","23","19","0","0","21","1.2","0","21","0","0"
"1","23","20","0","0","20","0.8","0","20","0","0"
"1","23","21","0","0","19","0.5","0","19","0","0"
"1","23","22","0","0","19.3","0.5","0","19.3","0","0"
"1","23","23","0","0","19.7","0.5","0","19.7","0","0"
"1","24","0","0","0","20","0.5","0","20","0","0"
"1","24","1","0","0","19.5","0.5","0","19.5","0","0"
"1","24","2","0","0","19","0.5","0","19","0","0"
"1","24","3","0","0","18.5","0.5","0","18.5","0","0"
"1","24","4","0","0","18","0.5","0","18","0","0"
"1","24","5","0","0","17.5","0.5","0","17.5","0","0"
"1","24","6","0","0","17","0.5","0","17","0","0"
"1","24","7","190","43","19","2.2","216.231","23.155","748003.813","709904.688"
"1","24","8","414","64","21","4","491.737","30.728","1644615.625","1581251.375"
"1","24","9","602","141","23","5.7","761.58","36.337","2479211","2386173.75"
"1","24","10","781","157","23","5.1","935.345","40.941","2975146.5","2861665.5"
"1","24","11","433","197","23","4.5","634.719","36.48","2064814","1987252"
"1","24","12","258","357","23","4","629.239","36.469","2047416.25","1970472"
"1","24","13","530","165","23","3.4","697.061","38.713","2242365","2158351.75"
"1","24","14","338","293","23","2.8","644.105","38.664","2072826.75","1994979.375"
"1","24","15","198","151","23","2.2","361.164","32.675","1197249","1147347.125"
"1","24","16","96","106","23","1.7","208.977","28.386","707112.125","670001.938"
"1","24","17","23","55","23","1.1","104.644","25.245","359290","330015.563"
"1","24","18","0","0","23","0.5","0","23","0","0"
"1","24","19","0","0","22.7","0.4","0","22.7","0","0"
"1","24","20","0","0","22.3","0.3","0","22.3","0","0"
"1","24","21","0","0","22","0.2","0","22","0","0"
"1","24","22","0","0","21.7","0.2","0","21.7","0","0"
"1","24","23","0","0","21.3","0.1","0","21.3","0","0"
"1","25","0","0","0","20.8","0.3","0","20.8","0","0"
"1","25","1","0","0","20.4","0.6","0","20.4","0","0"
"1","25","2","0","0","19.9","0.8","0","19.9","0","0"
"1","25","3","0","0","19.4","1","0","19.4","0","0"
"1","25","4","0","0","19.9","1","0","19.9","0","0"
"1","25","5","0","0","20.4","1","0","20.4","0","0"
"1","25","6","0","0","20.9","1","0","20.9","0","0"
"1","25","7","270","30","21.3","1","246.137","27.571","833326.938","793118.5"
"1","25","8","485","88","21.8","1","586.067","39.006","1881798.875","1810605.625"
"1","25","9","698","118","22.3","1","828.312","47.753","2543601.5","2448028.25"
"1","25","10","414","206","23.7","2","637.31","41.262","2024086","1947966"
"1","25","11","393","251","25.1","3","656.57","40.528","2093074.75","2014503.875"
"1","25","12","280","256","26.5","4","540.162","38.116","1743106.5","1676549.5"
"1","25","13","692","153","26.5","4.7","836.063","42.974","2631899.5","2532791.5"
"1","25","14","498","153","26.5","5.3","666.411","39.188","2138732.75","2058517.625"
"1","25","15","668","132","26.5","6","815.627","40.644","2598393.25","2500634.25"
"1","25","16","617","83","27.7","5.2","700.564","41.159","2224986.25","2141616.25"
"1","25","17","127","55","29","4.3","189.612","33.165","625802.25","590616.125"
"1","25","18","0","0","30.2","3.5","0","30.2","0","0"
"1","25","19","0","0","29.7","2.7","0","29.7","0","0"
"1","25","20","0","0","29.1","1.8","0","29.1","0","0"
"1","25","21","0","0","28.6","1","0","28.6","0","0"
"1","25","22","0","0","25.2","1","0","25.2","0","0"
"1","25","23","0","0","21.9","1","0","21.9","0","0"
"1","26","0","0","0","18.5","1","0","18.5","0","0"
"1","26","1","0","0","18.7","0.7","0","18.7","0","0"
"1","26","2","0","0","18.9","0.3","0","18.9","0","0"
"1","26","3","0","0","19.1","0","0","19.1","0","0"
"1","26","4","0","0","19.2","0.3","0","19.2","0","0"
"1","26","5","0","0","19.2","0.7","0","19.2","0","0"
"1","26","6","0","0","19.3","1","0","19.3","0","0"
"1","26","7","113","29","20.7","1.7","122.41","23","423708.125","393060.281"
"1","26","8","155","91","22","2.3","260.427","27.441","885075.875","843557.875"
"1","26","9","258","196","23.4","3","471.239","33.702","1554345.625","1493835.125"
"1","26","10","151","251","24.6","3.3","404.331","33.564","1334656.5","1280801.25"
"1","26","11","122","378","25.8","3.7","501.674","36.389","1633168","1570169.625"
"1","26","12","126","342","27","4","478.22","37.011","1551992.375","1491555.5"
"1","26","13","115","222","26.5","3.7","338.478","33.702","1116541.25","1068886.5"
"1","26","14","4","347","26","3.3","333.819","33.076","1104742.875","1057411.875"
"1","26","15","80","283","25.5","3","371.734","33.675","1226497.375","1175767.375"
"1","26","16","248","88","24.4","2.3","340.625","32.628","1128955","1080958.25"
"1","26","17","172","31","23.3","1.7","182.275","27.875","616587.5","581615.875"
"1","26","18","0","0","22.2","1","0","22.2","0","0"
"1","26","19","0","0","21.5","1","0","21.5","0","0"
"1","26","20","0","0","20.9","1","0","20.9","0","0"
"1","26","21","0","0","20.2","1.3","0","20.2","0","0"
"1","26","22","0","0","19.5","1.6","0","19.5","0","0"
"1","26","23","0","0","18.7","1.8","0","18.7","0","0"
"1","27","0","0","0","18","2.1","0","18","0","0"
"1","27","1","0","0","17.7","2.3","0","17.7","0","0"
"1","27","2","0","0","17.3","2.4","0","17.3","0","0"
"1","27","3","0","0","17","2.6","0","17","0","0"
"1","27","4","0","0","17","2.2","0","17","0","0"
"1","27","5","0","0","17","1.9","0","17","0","0"
"1","27","6","0","0","17","1.5","0","17","0","0"
"1","27","7","0","22","18","2.7","16.634","17.217","59313.25","35968.84"
"1","27","8","37","110","19","3.9","143.552","20.751","503556.5","471157.125"
"1","27","9","198","209","20","5.1","409.702","26.905","1396443","1340757.625"
"1","27","10","268","376","21","4.8","657.156","33.513","2169725.75","2088384.25"
"1","27","11","355","282","22","4.4","641.715","35.285","2100199","2021372.625"
"1","27","12","643","195","23","4.1","832.263","40.582","2652258.5","2552326"
"1","27","13","439","388","22.7","4.1","836.294","40.731","2663434.25","2563047.25"
"1","27","14","531","259","22.3","4.1","805.196","39.706","2577595.25","2480669"
"1","27","15","494","173","22","4.1","689.496","36.952","2237883.75","2154036.5"
"1","27","16","246","110","21","3.4","369.034","29.571","1241440.5","1190284.75"
"1","27","17","231","30","20","2.8","223.129","24.85","765455.188","726929.625"
"1","27","18","0","0","19","2.1","0","19","0","0"
"1","27","19","0","0","18.7","1.6","0","18.7","0","0"
"1","27","20","0","0","18.3","1","0","18.3","0","0"
"1","27","21","0","0","18","0.5","0","18","0","0"
"1","27","22","0","0","18","0.6","0","18","0","0"
"1","27","23","0","0","18","0.7","0","18","0","0"
"1","28","0","0","0","18","0.7","0","18","0","0"
"1","28","1","0","0","18","0.8","0","18","0","0"
"1","28","2","0","0","18","0.9","0","18","0","0"
"1","28","3","0","0","18","1","0","18","0","0"
"1","28","4","0","0","18","1.5","0","18","0","0"
"1","28","5","0","0","18","2.1","0","18","0","0"
"1","28","6","0","0","18","2.6","0","18","0","0"
"1","28","7","2","26","18.3","2.6","20.864","17.747","74194.766","50574.254"
"1","28","8","4","46","18.7","2.6","38.496","18.013","136761.016","111959.031"
"1","28","9","2","165","19","2.6","139.515","20.936","489097.25","457019.063"
"1","28","10","9","140","19.3","2.6","129.775","21.286","454204.25","422893.844"
"1","28","11","14","228","19.7","2.6","228.112","24.131","787886.25","748808.875"
"1","28","12","7","254","20","2.6","252.004","25.306","865635.563","824612.188"
"1","28","13","44","225","19.7","2.6","263.288","25.351","904145.313","862138.938"
"1","28","14","3","403","19.3","2.6","394.207","28.212","1335596.5","1281713.625"
"1","28","15","232","197","19","2.6","447.74","29.581","1506718.5","1447685.75"
"1","28","16","266","113","18.3","2.2","391.436","28.183","1325591.75","1272002.25"
"1","28","17","95","32","17.7","1.9","117.009","20.426","410068.25","379714.125"
"1","28","18","0","0","17","1.5","0","17","0","0"
"1","28","19","0","0","15.3","1.9","0","15.3","0","0"
"1","28","20","0","0","13.7","2.2","0","13.7","0","0"
"1","28","21","0","0","12","2.6","0","12","0","0"
"1","28","22","0","0","12.2","2.3","0","12.2","0","0"
"1","28","23","0","0","12.3","2.1","0","12.3","0","0"
"1","29","0","0","0","12.5","1.8","0","12.5","0","0"
"1","29","1","0","0","12.7","1.5","0","12.7","0","0"
"1","29","2","0","0","12.8","1.3","0","12.8","0","0"
"1","29","3","0","0","13","1","0","13","0","0"
"1","29","4","0","0","12.7","0.8","0","12.7","0","0"
"1","29","5","0","0","12.3","0.7","0","12.3","0","0"
"1","29","6","0","0","12","0.5","0","12","0","0"
"1","29","7","40","42","14.3","2.7","77.146","14.448","278058.469","250465.531"
"1","29","8","295","105","16.7","5","407.281","23.487","1410081.375","1353987.5"
"1","29","9","541","161","19","7.2","722.277","29.821","2427557.5","2336529"
"1","29","10","538","237","19.3","7.4","790.368","31.31","2637416.75","2538085.5"
"1","29","11","581","265","19.7","7.5","850.651","32.605","2820736.25","2713845.25"
"1","29","12","345","375","20","7.7","731.357","30.943","2445044.75","2353338.75"
"1","29","13","535","269","19.7","6.8","811.338","32.73","2688776.25","2587356"
"1","29","14","343","292","19.3","6","649.101","30.644","2173156.5","2091689.75"
"1","29","15","447","188","19","5.1","662.657","31.552","2208713.75","2125943.75"
"1","29","16","287","103","17.7","4.1","397.001","26.231","1356930.625","1302419.25"
"1","29","17","46","44","16.3","3.1","96.735","17.993","343201.563","314264.656"
